phylum,class,order,Family,Genus,ID,Median Rank,FDR,2016_W,2016_S,2017_W,2017_S,PostvPreH,PostvPreD,DvN,DvH,DDvDH,DDvNH,DHvNH
Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,ASV15,16.5,<0.001,1 ± 0.54,4.7 ± 0.56 *,5.2 ± 0.56 *,1 ± 0.51 *,NA,NA,NA,NA,NA,NA,NA
Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,ASV361,18,<0.001,1.7 ± 0.32 *,2.7 ± 0.33 *,1.5 ± 0.33 *,2.3 ± 0.31 *,0 ± 0.09,0.4 ± 0.17 *,0.3 ± 0.1 *,0.4 ± 0.17 *,0.4 ± 0.18,0.4 ± 0.17 *,0.1 ± 0.09
Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,ASV1057,18.5,0.038,0.9 ± 0.24 *,0.9 ± 0.25 *,0.6 ± 0.25 *,0.7 ± 0.23 *,-0.2 ± 0.17,-0.3 ± 0.28,0 ± 0.19,-0.1 ± 0.25,-0.2 ± 0.26,0 ± 0.27,0.1 ± 0.18
Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Halarcobacter,ASV59,26,<0.001,2.2 ± 0.49 *,4 ± 0.5 *,2.5 ± 0.51 *,2.9 ± 0.46 *,0.1 ± 0.12,0 ± 0.22,-0.2 ± 0.13,-0.1 ± 0.21,0 ± 0.22,-0.2 ± 0.21,-0.2 ± 0.12
Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,ASV179,28,<0.001,-1.4 ± 0.42 *,-1.8 ± 0.43 *,-0.6 ± 0.43,-0.9 ± 0.4 *,NA,NA,NA,NA,NA,NA,NA
Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Neptuniibacter,ASV38,28,<0.001,2.5 ± 0.48 *,2.5 ± 0.5 *,2.5 ± 0.5 *,3.5 ± 0.46 *,0.3 ± 0.36,2.2 ± 0.59 *,1.3 ± 0.42 *,1.9 ± 0.51 *,1.6 ± 0.52 *,2.2 ± 0.57 *,0.5 ± 0.4
Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,ASV169,29,<0.001,0.7 ± 0.33,2.2 ± 0.34 *,2.9 ± 0.34 *,0.8 ± 0.31 *,NA,NA,NA,NA,NA,NA,NA
Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Neptuniibacter,ASV51,31.5,<0.001,1.1 ± 0.41 *,2.2 ± 0.43 *,2.2 ± 0.43 *,2.7 ± 0.39 *,0.1 ± 0.11,0.5 ± 0.2 *,0.3 ± 0.12 *,0.4 ± 0.19 *,0.3 ± 0.2,0.5 ± 0.19 *,0.1 ± 0.11
Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,ASV152,32,<0.001,-2.3 ± 0.39 *,-0.5 ± 0.41,0.2 ± 0.41,-2.6 ± 0.37 *,NA,NA,NA,NA,NA,NA,NA
Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,ASV79,37.5,0.017,-0.2 ± 0.33,-0.1 ± 0.34,-5.9 ± 0.34 *,0 ± 0.31,NA,NA,NA,NA,NA,NA,NA
Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,ASV137,39,0.002,0.2 ± 0.22,0 ± 0.23,0.2 ± 0.23,1.4 ± 0.21 *,NA,NA,NA,NA,NA,NA,NA
Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19 marine sediment group,ASV131,45.5,<0.001,0 ± 0.46,-0.2 ± 0.47,1.5 ± 0.47 *,0 ± 0.43,NA,NA,NA,NA,NA,NA,NA
Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,ASV143,46.5,<0.001,-0.5 ± 0.38,-2.2 ± 0.39 *,-1.2 ± 0.39 *,-1.3 ± 0.36 *,NA,NA,NA,NA,NA,NA,NA
Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,ASV780,50.5,0.034,0.7 ± 0.31 *,-0.2 ± 0.32,0.2 ± 0.33,-0.3 ± 0.3,NA,NA,NA,NA,NA,NA,NA
